LEVI,0.025,male_first,LEVI,LEVI,LEVI
MARCOS,0.025,male_first,MARCOS,MARCOS,MARCOS
GUSTAVO,0.025,male_first,GUSTAVO,GUSTAVO,GUSTAVO
JAKE,0.025,male_first,JAKE,JAKE,JAKE
LIONEL,0.024,male_first,LIONEL,LIONEL,LIONEL
MARTY,0.024,male_first,MARTY,MARTY,MARTY
TAYLOR,0.024,male_first,TAYLOR,TAYLOR,TAYLOR
ELLIS,0.024,male_first,ELLIS,ELLIS,ELLIS
DALLAS,0.024,male_first,DALLAS,DALLAS,DALLAS
GILBERTO,0.024,male_first,GILBERTO,GILBERTO,GILBERTO
CLINT,0.024,male_first,CLINT,CLINT,CLINT
NICOLAS,0.024,male_first,NICOLAS,NICOLAS,NICOLAS
LAURENCE,0.024,male_first,LAURENCE,LAURENCE,LAURENCE
ISMAEL,0.024,male_first,ISMAEL,ISMAEL,ISMAEL
ORVILLE,0.024,male_first,ORVILLE,ORVILLE,ORVILLE
DREW,0.024,male_first,DREW,DREW,DREW
JODY,0.024,male_first,JODY,JODY,JODY
ERVIN,0.023,male_first,ERVIN,ERVIN,ERVIN
DEWEY,0.023,male_first,DEWEY,DEWEY,DEWEY
AL,0.023,male_first,AL,AL,AL
WILFRED,0.023,male_first,WILFRED,WILFRED,WILFRED
JOSH,0.023,male_first,JOSH,JOSH,JOSH
HUGO,0.023,male_first,HUGO,HUGO,HUGO
IGNACIO,0.023,male_first,IGNACIO,IGNACIO,IGNACIO
CALEB,0.023,male_first,CALEB,CALEB,CALEB
TOMAS,0.023,male_first,TOMAS,TOMAS,TOMAS
SHELDON,0.023,male_first,SHELDON,SHELDON,SHELDON
ERICK,0.023,male_first,ERICK,ERICK,ERICK
FRANKIE,0.023,male_first,FRANKIE,FRANKIE,FRANKIE
STEWART,0.022,male_first,STEWART,STEWART,STEWART
DOYLE,0.022,male_first,DOYLE,DOYLE,DOYLE
DARREL,0.022,male_first,DARREL,DARREL,DARREL
ROGELIO,0.022,male_first,ROGELIO,ROGELIO,ROGELIO
TERENCE,0.022,male_first,TERENCE,TERENCE,TERENCE
SANTIAGO,0.022,male_first,SANTIAGO,SANTIAGO,SANTIAGO
ALONZO,0.022,male_first,ALONZO,ALONZO,ALONZO
ELIAS,0.022,male_first,ELIAS,ELIAS,ELIAS
BERT,0.022,male_first,BERT,BERT,BERT
