RAQUEL,0.031,female_first,RAQUEL,RAQUEL,RAQUEL
HENRIETTA,0.031,female_first,HENRIETTA,HENRIETTA,HENRIETTA
ALYSSA,0.031,female_first,ALYSSA,ALYSSA,ALYSSA
JANA,0.031,female_first,JANA,JANA,JANA
KELLEY,0.031,female_first,KELLEY,KELLEY,KELLEY
GWEN,0.031,female_first,GWEN,GWEN,GWEN
KERRY,0.031,female_first,KERRY,KERRY,KERRY
JENNA,0.03,female_first,JENNA,JENNA,JENNA
TRICIA,0.03,female_first,TRICIA,TRICIA,TRICIA
LAVERNE,0.03,female_first,LAVERNE,LAVERNE,LAVERNE
OLIVE,0.03,female_first,OLIVE,OLIVE,OLIVE
ALEXIS,0.03,female_first,ALEXIS,ALEXIS,ALEXIS
TASHA,0.03,female_first,TASHA,TASHA,TASHA
SILVIA,0.029,female_first,SILVIA,SILVIA,SILVIA
ELVIRA,0.029,female_first,ELVIRA,ELVIRA,ELVIRA
CASEY,0.029,female_first,CASEY,CASEY,CASEY
DELIA,0.029,female_first,DELIA,DELIA,DELIA
SOPHIE,0.029,female_first,SOPHIE,SOPHIE,SOPHIE
KATE,0.029,female_first,KATE,KATE,KATE
PATTI,0.029,female_first,PATTI,PATTI,PATTI
LORENA,0.029,female_first,LORENA,LORENA,LORENA
KELLIE,0.029,female_first,KELLIE,KELLIE,KELLIE
SONJA,0.029,female_first,SONJA,SONJA,SONJA
LILA,0.029,female_first,LILA,LILA,LILA
LANA,0.029,female_first,LANA,LANA,LANA
DARLA,0.029,female_first,DARLA,DARLA,DARLA
MAY,0.029,female_first,MAY,MAY,MAY
MINDY,0.029,female_first,MINDY,MINDY,MINDY
ESSIE,0.029,female_first,ESSIE,ESSIE,ESSIE
MANDY,0.029,female_first,MANDY,MANDY,MANDY
LORENE,0.028,female_first,LORENE,LORENE,LORENE
ELSA,0.028,female_first,ELSA,ELSA,ELSA
JOSEFINA,0.028,female_first,JOSEFINA,JOSEFINA,JOSEFINA
JEANNIE,0.028,female_first,JEANNIE,JEANNIE,JEANNIE
MIRANDA,0.028,female_first,MIRANDA,MIRANDA,MIRANDA
DIXIE,0.028,female_first,DIXIE,DIXIE,DIXIE
LUCIA,0.028,female_first,LUCIA,LUCIA,LUCIA
MARTA,0.028,female_first,MARTA,MARTA,MARTA
FAITH,0.028,female_first,FAITH,FAITH,FAITH
LELA,0.028,female_first,LELA,LELA,LELA
JOHANNA,0.028,female_first,JOHANNA,JOHANNA,JOHANNA
SHARI,0.028,female_first,SHARI,SHARI,SHARI
CAMILLE,0.028,female_first,CAMILLE,CAMILLE,CAMILLE
TAMI,0.027,female_first,TAMI,TAMI,TAMI
SHAWNA,0.027,female_first,SHAWNA,SHAWNA,SHAWNA
ELISA,0.027,female_first,ELISA,ELISA,ELISA
EBONY,0.027,female_first,EBONY,EBONY,EBONY
MELBA,0.027,female_first,MELBA,MELBA,MELBA
ORA,0.027,female_first,ORA,ORA,ORA
NETTIE,0.027,female_first,NETTIE,NETTIE,NETTIE
TABITHA,0.027,female_first,TABITHA,TABITHA,TABITHA
OLLIE,0.027,female_first,OLLIE,OLLIE,OLLIE
JAIME,0.027,female_first,JAIME,JAIME,JAIME
WINIFRED,0.027,female_first,WINIFRED,WINIFRED,WINIFRED
KRISTIE,0.027,female_first,KRISTIE,KRISTIE,KRISTIE
MARINA,0.027,female_first,MARINA,MARINA,MARINA
ALISHA,0.027,female_first,ALISHA,ALISHA,ALISHA
AIMEE,0.027,female_first,AIMEE,AIMEE,AIMEE
RENA,0.027,female_first,RENA,RENA,RENA
MYRNA,0.026,female_first,MYRNA,MYRNA,MYRNA
MARLA,0.026,female_first,MARLA,MARLA,MARLA
TAMMIE,0.026,female_first,TAMMIE,TAMMIE,TAMMIE
LATASHA,0.026,female_first,LATASHA,LATASHA,LATASHA
BONITA,0.026,female_first,BONITA,BONITA,BONITA
PATRICE,0.026,female_first,PATRICE,PATRICE,PATRICE
RONDA,0.026,female_first,RONDA,RONDA,RONDA
SHERRIE,0.026,female_first,SHERRIE,SHERRIE,SHERRIE
ADDIE,0.026,female_first,ADDIE,ADDIE,ADDIE
FRANCINE,0.025,female_first,FRANCINE,FRANCINE,FRANCINE
DELORIS,0.025,female_first,DELORIS,DELORIS,DELORIS
STACIE,0.025,female_first,STACIE,STACIE,STACIE
ADRIANA,0.025,female_first,ADRIANA,ADRIANA,ADRIANA
CHERI,0.025,female_first,CHERI,CHERI,CHERI
SHELBY,0.025,female_first,SHELBY,SHELBY,SHELBY
ABIGAIL,0.025,female_first,ABIGAIL,ABIGAIL,ABIGAIL
CELESTE,0.025,female_first,CELESTE,CELESTE,CELESTE
JEWEL,0.025,female_first,JEWEL,JEWEL,JEWEL
CARA,0.025,female_first,CARA,CARA,CARA
ADELE,0.025,female_first,ADELE,ADELE,ADELE
REBEKAH,0.025,female_first,REBEKAH,REBEKAH,REBEKAH
LUCINDA,0.025,female_first,LUCINDA,LUCINDA,LUCINDA
DORTHY,0.025,female_first,DORTHY,DORTHY,DORTHY
CHRIS,0.024,female_first,CHRIS,CHRIS,CHRIS
EFFIE,0.024,female_first,EFFIE,EFFIE,EFFIE
TRINA,0.024,female_first,TRINA,TRINA,TRINA
REBA,0.024,female_first,REBA,REBA,REBA
SHAWN,0.024,female_first,SHAWN,SHAWN,SHAWN
SALLIE,0.024,female_first,SALLIE,SALLIE,SALLIE
AURORA,0.024,female_first,AURORA,AURORA,AURORA
LENORA,0.024,female_first,LENORA,LENORA,LENORA
ETTA,0.024,female_first,ETTA,ETTA,ETTA
LOTTIE,0.024,female_first,LOTTIE,LOTTIE,LOTTIE
KERRI,0.024,female_first,KERRI,KERRI,KERRI
TRISHA,0.024,female_first,TRISHA,TRISHA,TRISHA
NIKKI,0.024,female_first,NIKKI,NIKKI,NIKKI
ESTELLA,0.024,female_first,ESTELLA,ESTELLA,ESTELLA
FRANCISCA,0.024,female_first,FRANCISCA,FRANCISCA,FRANCISCA
JOSIE,0.024,female_first,JOSIE,JOSIE,JOSIE
TRACIE,0.024,female_first,TRACIE,TRACIE,TRACIE
MARISSA,0.024,female_first,MARISSA,MARISSA,MARISSA
KARIN,0.024,female_first,KARIN,KARIN,KARIN
BRITTNEY,0.024,female_first,BRITTNEY,BRITTNEY,BRITTNEY
JANELLE,0.024,female_first,JANELLE,JANELLE,JANELLE
LOURDES,0.024,female_first,LOURDES,LOURDES,LOURDES
LAUREL,0.024,female_first,LAUREL,LAUREL,LAUREL
HELENE,0.024,female_first,HELENE,HELENE,HELENE
FERN,0.024,female_first,FERN,FERN,FERN
ELVA,0.024,female_first,ELVA,ELVA,ELVA
CORINNE,0.024,female_first,CORINNE,CORINNE,CORINNE
KELSEY,0.024,female_first,KELSEY,KELSEY,KELSEY
INA,0.023,female_first,INA,INA,INA
BETTIE,0.023,female_first,BETTIE,BETTIE,BETTIE
ELISABETH,0.023,female_first,ELISABETH,ELISABETH,ELISABETH
AIDA,0.023,female_first,AIDA,AIDA,AIDA
CAITLIN,0.023,female_first,CAITLIN,CAITLIN,CAITLIN
INGRID,0.023,female_first,INGRID,INGRID,INGRID
IVA,0.023,female_first,IVA,IVA,IVA
EUGENIA,0.023,female_first,EUGENIA,EUGENIA,EUGENIA
CHRISTA,0.023,female_first,CHRISTA,CHRISTA,CHRISTA
GOLDIE,0.023,female_first,GOLDIE,GOLDIE,GOLDIE
CASSIE,0.023,female_first,CASSIE,CASSIE,CASSIE
MAUDE,0.023,female_first,MAUDE,MAUDE,MAUDE
JENIFER,0.023,female_first,JENIFER,JENIFER,JENIFER
THERESE,0.022,female_first,THERESE,THERESE,THERESE
FRANKIE,0.022,female_first,FRANKIE,FRANKIE,FRANKIE
DENA,0.022,female_first,DENA,DENA,DENA
LORNA,0.022,female_first,LORNA,LORNA,LORNA
JANETTE,0.022,female_first,JANETTE,JANETTE,JANETTE
LATONYA,0.022,female_first,LATONYA,LATONYA,LATONYA
CANDY,0.022,female_first,CANDY,CANDY,CANDY
MORGAN,0.022,female_first,MORGAN,MORGAN,MORGAN
CONSUELO,0.022,female_first,CONSUELO,CONSUELO,CONSUELO
TAMIKA,0.022,female_first,TAMIKA,TAMIKA,TAMIKA
ROSETTA,0.022,female_first,ROSETTA,ROSETTA,ROSETTA
DEBORA,0.022,female_first,DEBORA,DEBORA,DEBORA
CHERIE,0.022,female_first,CHERIE,CHERIE,CHERIE
POLLY,0.022,female_first,POLLY,POLLY,POLLY
DINA,0.022,female_first,DINA,DINA,DINA
JEWELL,0.021,female_first,JEWELL,JEWELL,JEWELL
FAY,0.021,female_first,FAY,FAY,FAY
JILLIAN,0.021,female_first,JILLIAN,JILLIAN,JILLIAN
DOROTHEA,0.021,female_first,DOROTHEA,DOROTHEA,DOROTHEA
NELL,0.021,female_first,NELL,NELL,NELL
TRUDY,0.021,female_first,TRUDY,TRUDY,TRUDY
ESPERANZA,0.021,female_first,ESPERANZA,ESPERANZA,ESPERANZA
PATRICA,0.021,female_first,PATRICA,PATRICA,PATRICA
KIMBERLEY,0.021,female_first,KIMBERLEY,KIMBERLEY,KIMBERLEY
SHANNA,0.021,female_first,SHANNA,SHANNA,SHANNA
HELENA,0.021,female_first,HELENA,HELENA,HELENA
CAROLINA,0.021,female_first,CAROLINA,CAROLINA,CAROLINA
CLEO,0.021,female_first,CLEO,CLEO,CLEO
STEFANIE,0.021,female_first,STEFANIE,STEFANIE,STEFANIE
ROSARIO,0.02,female_first,ROSARIO,ROSARIO,ROSARIO
OLA,0.02,female_first,OLA,OLA,OLA
JANINE,0.02,female_first,JANINE,JANINE,JANINE
MOLLIE,0.02,female_first,MOLLIE,MOLLIE,MOLLIE
LUPE,0.02,female_first,LUPE,LUPE,LUPE
ALISA,0.02,female_first,ALISA,ALISA,ALISA
LOU,0.02,female_first,LOU,LOU,LOU
MARIBEL,0.02,female_first,MARIBEL,MARIBEL,MARIBEL
SUSANNE,0.02,female_first,SUSANNE,SUSANNE,SUSANNE
BETTE,0.019,female_first,BETTE,BETTE,BETTE
SUSANA,0.019,female_first,SUSANA,SUSANA,SUSANA
ELISE,0.019,female_first,ELISE,ELISE,ELISE
CECILE,0.019,female_first,CECILE,CECILE,CECILE
ISABELLE,0.019,female_first,ISABELLE,ISABELLE,ISABELLE
LESLEY,0.019,female_first,LESLEY,LESLEY,LESLEY
JOCELYN,0.019,female_first,JOCELYN,JOCELYN,JOCELYN
PAIGE,0.019,female_first,PAIGE,PAIGE,PAIGE
JONI,0.019,female_first,JONI,JONI,JONI
RACHELLE,0.019,female_first,RACHELLE,RACHELLE,RACHELLE
LEOLA,0.019,female_first,LEOLA,LEOLA,LEOLA
DAPHNE,0.019,female_first,DAPHNE,DAPHNE,DAPHNE
ALTA,0.019,female_first,ALTA,ALTA,ALTA
ESTER,0.019,female_first,ESTER,ESTER,ESTER
PETRA,0.019,female_first,PETRA,PETRA,PETRA
GRACIELA,0.019,female_first,GRACIELA,GRACIELA,GRACIELA
IMOGENE,0.019,female_first,IMOGENE,IMOGENE,IMOGENE
JOLENE,0.019,female_first,JOLENE,JOLENE,JOLENE
KEISHA,0.019,female_first,KEISHA,KEISHA,KEISHA
LACEY,0.018,female_first,LACEY,LACEY,LACEY
GLENNA,0.018,female_first,GLENNA,GLENNA,GLENNA
GABRIELA,0.018,female_first,GABRIELA,GABRIELA,GABRIELA
KERI,0.018,female_first,KERI,KERI,KERI
URSULA,0.018,female_first,URSULA,URSULA,URSULA
LIZZIE,0.018,female_first,LIZZIE,LIZZIE,LIZZIE
KIRSTEN,0.018,female_first,KIRSTEN,KIRSTEN,KIRSTEN
SHANA,0.018,female_first,SHANA,SHANA,SHANA
ADELINE,0.018,female_first,ADELINE,ADELINE,ADELINE
MAYRA,0.018,female_first,MAYRA,MAYRA,MAYRA
JAYNE,0.018,female_first,JAYNE,JAYNE,JAYNE
JACLYN,0.018,female_first,JACLYN,JACLYN,JACLYN
GRACIE,0.018,female_first,GRACIE,GRACIE,GRACIE
SONDRA,0.018,female_first,SONDRA,SONDRA,SONDRA
CARMELA,0.018,female_first,CARMELA,CARMELA,CARMELA
MARISA,0.018,female_first,MARISA,MARISA,MARISA
ROSALIND,0.018,female_first,ROSALIND,ROSALIND,ROSALIND
CHARITY,0.018,female_first,CHARITY,CHARITY,CHARITY
TONIA,0.018,female_first,TONIA,TONIA,TONIA
BEATRIZ,0.018,female_first,BEATRIZ,BEATRIZ,BEATRIZ
MARISOL,0.018,female_first,MARISOL,MARISOL,MARISOL
CLARICE,0.018,female_first,CLARICE,CLARICE,CLARICE
JEANINE,0.017,female_first,JEANINE,JEANINE,JEANINE
SHEENA,0.017,female_first,SHEENA,SHEENA,SHEENA
ANGELINE,0.017,female_first,ANGELINE,ANGELINE,ANGELINE
FRIEDA,0.017,female_first,FRIEDA,FRIEDA,FRIEDA
LILY,0.017,female_first,LILY,LILY,LILY
ROBBIE,0.017,female_first,ROBBIE,ROBBIE,ROBBIE
SHAUNA,0.017,female_first,SHAUNA,SHAUNA,SHAUNA
MILLIE,0.017,female_first,MILLIE,MILLIE,MILLIE
CLAUDETTE,0.017,female_first,CLAUDETTE,CLAUDETTE,CLAUDETTE
CATHLEEN,0.017,female_first,CATHLEEN,CATHLEEN,CATHLEEN
ANGELIA,0.017,female_first,ANGELIA,ANGELIA,ANGELIA
GABRIELLE,0.017,female_first,GABRIELLE,GABRIELLE,GABRIELLE
AUTUMN,0.017,female_first,AUTUMN,AUTUMN,AUTUMN
KATHARINE,0.017,female_first,KATHARINE,KATHARINE,KATHARINE
SUMMER,0.017,female_first,SUMMER,SUMMER,SUMMER
JODIE,0.017,female_first,JODIE,JODIE,JODIE
STACI,0.017,female_first,STACI,STACI,STACI
LEA,0.017,female_first,LEA,LEA,LEA
CHRISTI,0.017,female_first,CHRISTI,CHRISTI,CHRISTI
JIMMIE,0.017,female_first,JIMMIE,JIMMIE,JIMMIE
JUSTINE,0.017,female_first,JUSTINE,JUSTINE,JUSTINE
ELMA,0.017,female_first,ELMA,ELMA,ELMA
LUELLA,0.017,female_first,LUELLA,LUELLA,LUELLA
MARGRET,0.017,female_first,MARGRET,MARGRET,MARGRET
DOMINIQUE,0.016,female_first,DOMINIQUE,DOMINIQUE,DOMINIQUE
SOCORRO,0.016,female_first,SOCORRO,SOCORRO,SOCORRO
RENE,0.016,female_first,RENE,RENE,RENE
MARTINA,0.016,female_first,MARTINA,MARTINA,MARTINA
MARGO,0.016,female_first,MARGO,MARGO,MARGO
MAVIS,0.016,female_first,MAVIS,MAVIS,MAVIS
CALLIE,0.016,female_first,CALLIE,CALLIE,CALLIE
BOBBI,0.016,female_first,BOBBI,BOBBI,BOBBI
MARITZA,0.016,female_first,MARITZA,MARITZA,MARITZA
LUCILE,0.016,female_first,LUCILE,LUCILE,LUCILE
LEANNE,0.016,female_first,LEANNE,LEANNE,LEANNE
JEANNINE,0.016,female_first,JEANNINE,JEANNINE,JEANNINE
DEANA,0.016,female_first,DEANA,DEANA,DEANA
AILEEN,0.016,female_first,AILEEN,AILEEN,AILEEN
LORIE,0.016,female_first,LORIE,LORIE,LORIE
LADONNA,0.016,female_first,LADONNA,LADONNA,LADONNA
WILLA,0.016,female_first,WILLA,WILLA,WILLA
MANUELA,0.016,female_first,MANUELA,MANUELA,MANUELA
GALE,0.016,female_first,GALE,GALE,GALE
SELMA,0.016,female_first,SELMA,SELMA,SELMA
DOLLY,0.016,female_first,DOLLY,DOLLY,DOLLY
SYBIL,0.016,female_first,SYBIL,SYBIL,SYBIL
ABBY,0.016,female_first,ABBY,ABBY,ABBY
LARA,0.016,female_first,LARA,LARA,LARA
DALE,0.016,female_first,DALE,DALE,DALE
IVY,0.016,female_first,IVY,IVY,IVY
DEE,0.016,female_first,DEE,DEE,DEE
WINNIE,0.016,female_first,WINNIE,WINNIE,WINNIE
MARCY,0.016,female_first,MARCY,MARCY,MARCY
LUISA,0.016,female_first,LUISA,LUISA,LUISA
JERI,0.015,female_first,JERI,JERI,JERI
MAGDALENA,0.015,female_first,MAGDALENA,MAGDALENA,MAGDALENA
OFELIA,0.015,female_first,OFELIA,OFELIA,OFELIA
MEAGAN,0.015,female_first,MEAGAN,MEAGAN,MEAGAN
AUDRA,0.015,female_first,AUDRA,AUDRA,AUDRA
MATILDA,0.015,female_first,MATILDA,MATILDA,MATILDA
LEILA,0.015,female_first,LEILA,LEILA,LEILA
CORNELIA,0.015,female_first,CORNELIA,CORNELIA,CORNELIA
BIANCA,0.015,female_first,BIANCA,BIANCA,BIANCA
SIMONE,0.015,female_first,SIMONE,SIMONE,SIMONE
BETTYE,0.015,female_first,BETTYE,BETTYE,BETTYE
RANDI,0.015,female_first,RANDI,RANDI,RANDI
VIRGIE,0.015,female_first,VIRGIE,VIRGIE,VIRGIE
LATISHA,0.015,female_first,LATISHA,LATISHA,LATISHA
BARBRA,0.015,female_first,BARBRA,BARBRA,BARBRA
GEORGINA,0.015,female_first,GEORGINA,GEORGINA,GEORGINA
ELIZA,0.015,female_first,ELIZA,ELIZA,ELIZA
LEANN,0.015,female_first,LEANN,LEANN,LEANN
BRIDGETTE,0.015,female_first,BRIDGETTE,BRIDGETTE,BRIDGETTE
RHODA,0.014,female_first,RHODA,RHODA,RHODA
HALEY,0.014,female_first,HALEY,HALEY,HALEY
ADELA,0.014,female_first,ADELA,ADELA,ADELA
NOLA,0.014,female_first,NOLA,NOLA,NOLA
BERNADINE,0.014,female_first,BERNADINE,BERNADINE,BERNADINE
FLOSSIE,0.014,female_first,FLOSSIE,FLOSSIE,FLOSSIE
ILA,0.014,female_first,ILA,ILA,ILA
GRETA,0.014,female_first,GRETA,GRETA,GRETA
RUTHIE,0.014,female_first,RUTHIE,RUTHIE,RUTHIE
NELDA,0.014,female_first,NELDA,NELDA,NELDA
MINERVA,0.014,female_first,MINERVA,MINERVA,MINERVA
LILLY,0.014,female_first,LILLY,LILLY,LILLY
TERRIE,0.014,female_first,TERRIE,TERRIE,TERRIE
LETHA,0.014,female_first,LETHA,LETHA,LETHA
HILARY,0.014,female_first,HILARY,HILARY,HILARY
ESTELA,0.014,female_first,ESTELA,ESTELA,ESTELA
VALARIE,0.014,female_first,VALARIE,VALARIE,VALARIE
BRIANNA,0.014,female_first,BRIANNA,BRIANNA,BRIANNA
ROSALYN,0.014,female_first,ROSALYN,ROSALYN,ROSALYN
EARLINE,0.014,female_first,EARLINE,EARLINE,EARLINE
CATALINA,0.014,female_first,CATALINA,CATALINA,CATALINA
AVA,0.014,female_first,AVA,AVA,AVA
MIA,0.014,female_first,MIA,MIA,MIA
CLARISSA,0.014,female_first,CLARISSA,CLARISSA,CLARISSA
LIDIA,0.014,female_first,LIDIA,LIDIA,LIDIA
CORRINE,0.014,female_first,CORRINE,CORRINE,CORRINE
ALEXANDRIA,0.014,female_first,ALEXANDRIA,ALEXANDRIA,ALEXANDRIA
CONCEPCION,0.014,female_first,CONCEPCION,CONCEPCION,CONCEPCION
TIA,0.014,female_first,TIA,TIA,TIA
SHARRON,0.014,female_first,SHARRON,SHARRON,SHARRON
RAE,0.014,female_first,RAE,RAE,RAE
DONA,0.014,female_first,DONA,DONA,DONA
ERICKA,0.014,female_first,ERICKA,ERICKA,ERICKA
JAMI,0.014,female_first,JAMI,JAMI,JAMI
ELNORA,0.014,female_first,ELNORA,ELNORA,ELNORA
CHANDRA,0.014,female_first,CHANDRA,CHANDRA,CHANDRA
LENORE,0.014,female_first,LENORE,LENORE,LENORE
NEVA,0.013,female_first,NEVA,NEVA,NEVA
MARYLOU,0.013,female_first,MARYLOU,MARYLOU,MARYLOU
MELISA,0.013,female_first,MELISA,MELISA,MELISA
TABATHA,0.013,female_first,TABATHA,TABATHA,TABATHA
SERENA,0.013,female_first,SERENA,SERENA,SERENA
AVIS,0.013,female_first,AVIS,AVIS,AVIS
ALLIE,0.013,female_first,ALLIE,ALLIE,ALLIE
SOFIA,0.013,female_first,SOFIA,SOFIA,SOFIA
JEANIE,0.013,female_first,JEANIE,JEANIE,JEANIE
ODESSA,0.013,female_first,ODESSA,ODESSA,ODESSA
NANNIE,0.013,female_first,NANNIE,NANNIE,NANNIE
HARRIETT,0.013,female_first,HARRIETT,HARRIETT,HARRIETT
LORAINE,0.013,female_first,LORAINE,LORAINE,LORAINE
PENELOPE,0.013,female_first,PENELOPE,PENELOPE,PENELOPE
MILAGROS,0.013,female_first,MILAGROS,MILAGROS,MILAGROS
EMILIA,0.013,female_first,EMILIA,EMILIA,EMILIA
BENITA,0.013,female_first,BENITA,BENITA,BENITA
ALLYSON,0.013,female_first,ALLYSON,ALLYSON,ALLYSON
ASHLEE,0.013,female_first,ASHLEE,ASHLEE,ASHLEE
TANIA,0.013,female_first,TANIA,TANIA,TANIA
TOMMIE,0.013,female_first,TOMMIE,TOMMIE,TOMMIE
ESMERALDA,0.013,female_first,ESMERALDA,ESMERALDA,ESMERALDA
KARINA,0.013,female_first,KARINA,KARINA,KARINA
EVE,0.013,female_first,EVE,EVE,EVE
PEARLIE,0.013,female_first,PEARLIE,PEARLIE,PEARLIE
ZELMA,0.013,female_first,ZELMA,ZELMA,ZELMA
MALINDA,0.013,female_first,MALINDA,MALINDA,MALINDA
NOREEN,0.013,female_first,NOREEN,NOREEN,NOREEN
TAMEKA,0.013,female_first,TAMEKA,TAMEKA,TAMEKA
SAUNDRA,0.013,female_first,SAUNDRA,SAUNDRA,SAUNDRA
HILLARY,0.013,female_first,HILLARY,HILLARY,HILLARY
AMIE,0.013,female_first,AMIE,AMIE,AMIE
ALTHEA,0.012,female_first,ALTHEA,ALTHEA,ALTHEA
ROSALINDA,0.012,female_first,ROSALINDA,ROSALINDA,ROSALINDA
JORDAN,0.012,female_first,JORDAN,JORDAN,JORDAN
LILIA,0.012,female_first,LILIA,LILIA,LILIA
ALANA,0.012,female_first,ALANA,ALANA,ALANA
GAY,0.012,female_first,GAY,GAY,GAY
CLARE,0.012,female_first,CLARE,CLARE,CLARE
ALEJANDRA,0.012,female_first,ALEJANDRA,ALEJANDRA,ALEJANDRA
ELINOR,0.012,female_first,ELINOR,ELINOR,ELINOR
MICHAEL,0.012,female_first,MICHAEL,MICHAEL,MICHAEL
LORRIE,0.012,female_first,LORRIE,LORRIE,LORRIE
JERRI,0.012,female_first,JERRI,JERRI,JERRI
DARCY,0.012,female_first,DARCY,DARCY,DARCY
EARNESTINE,0.012,female_first,EARNESTINE,EARNESTINE,EARNESTINE
CARMELLA,0.012,female_first,CARMELLA,CARMELLA,CARMELLA
TAYLOR,0.012,female_first,TAYLOR,TAYLOR,TAYLOR
NOEMI,0.012,female_first,NOEMI,NOEMI,NOEMI
MARCIE,0.012,female_first,MARCIE,MARCIE,MARCIE
LIZA,0.012,female_first,LIZA,LIZA,LIZA
ANNABELLE,0.012,female_first,ANNABELLE,ANNABELLE,ANNABELLE
LOUISA,0.012,female_first,LOUISA,LOUISA,LOUISA
EARLENE,0.012,female_first,EARLENE,EARLENE,EARLENE
MALLORY,0.012,female_first,MALLORY,MALLORY,MALLORY
CARLENE,0.012,female_first,CARLENE,CARLENE,CARLENE
NITA,0.012,female_first,NITA,NITA,NITA
SELENA,0.012,female_first,SELENA,SELENA,SELENA
TANISHA,0.012,female_first,TANISHA,TANISHA,TANISHA
KATY,0.012,female_first,KATY,KATY,KATY
JULIANNE,0.012,female_first,JULIANNE,JULIANNE,JULIANNE
JOHN,0.012,female_first,JOHN,JOHN,JOHN
LAKISHA,0.011,female_first,LAKISHA,LAKISHA,LAKISHA
EDWINA,0.011,female_first,EDWINA,EDWINA,EDWINA
MARICELA,0.011,female_first,MARICELA,MARICELA,MARICELA
MARGERY,0.011,female_first,MARGERY,MARGERY,MARGERY
KENYA,0.011,female_first,KENYA,KENYA,KENYA
DOLLIE,0.011,female_first,DOLLIE,DOLLIE,DOLLIE
ROXIE,0.011,female_first,ROXIE,ROXIE,ROXIE
ROSLYN,0.011,female_first,ROSLYN,ROSLYN,ROSLYN
KATHRINE,0.011,female_first,KATHRINE,KATHRINE,KATHRINE
NANETTE,0.011,female_first,NANETTE,NANETTE,NANETTE
CHARMAINE,0.011,female_first,CHARMAINE,CHARMAINE,CHARMAINE
LAVONNE,0.011,female_first,LAVONNE,LAVONNE,LAVONNE
ILENE,0.011,female_first,ILENE,ILENE,ILENE
KRIS,0.011,female_first,KRIS,KRIS,KRIS
TAMMI,0.011,female_first,TAMMI,TAMMI,TAMMI
SUZETTE,0.011,female_first,SUZETTE,SUZETTE,SUZETTE
CORINE,0.011,female_first,CORINE,CORINE,CORINE
KAYE,0.011,female_first,KAYE,KAYE,KAYE
JERRY,0.011,female_first,JERRY,JERRY,JERRY
MERLE,0.011,female_first,MERLE,MERLE,MERLE
CHRYSTAL,0.011,female_first,CHRYSTAL,CHRYSTAL,CHRYSTAL
LINA,0.011,female_first,LINA,LINA,LINA
DEANNE,0.011,female_first,DEANNE,DEANNE,DEANNE
LILIAN,0.011,female_first,LILIAN,LILIAN,LILIAN
JULIANA,0.011,female_first,JULIANA,JULIANA,JULIANA
ALINE,0.011,female_first,ALINE,ALINE,ALINE
LUANN,0.011,female_first,LUANN,LUANN,LUANN
KASEY,0.011,female_first,KASEY,KASEY,KASEY
MARYANNE,0.011,female_first,MARYANNE,MARYANNE,MARYANNE
EVANGELINE,0.011,female_first,EVANGELINE,EVANGELINE,EVANGELINE
COLETTE,0.011,female_first,COLETTE,COLETTE,COLETTE
MELVA,0.011,female_first,MELVA,MELVA,MELVA
LAWANDA,0.011,female_first,LAWANDA,LAWANDA,LAWANDA
YESENIA,0.011,female_first,YESENIA,YESENIA,YESENIA
NADIA,0.011,female_first,NADIA,NADIA,NADIA
MADGE,0.011,female_first,MADGE,MADGE,MADGE
KATHIE,0.011,female_first,KATHIE,KATHIE,KATHIE
EDDIE,0.011,female_first,EDDIE,EDDIE,EDDIE
OPHELIA,0.011,female_first,OPHELIA,OPHELIA,OPHELIA
VALERIA,0.011,female_first,VALERIA,VALERIA,VALERIA
NONA,0.011,female_first,NONA,NONA,NONA
MITZI,0.011,female_first,MITZI,MITZI,MITZI
MARI,0.011,female_first,MARI,MARI,MARI
GEORGETTE,0.011,female_first,GEORGETTE,GEORGETTE,GEORGETTE
CLAUDINE,0.011,female_first,CLAUDINE,CLAUDINE,CLAUDINE
FRAN,0.011,female_first,FRAN,FRAN,FRAN
ALISSA,0.011,female_first,ALISSA,ALISSA,ALISSA
ROSEANN,0.01,female_first,ROSEANN,ROSEANN,ROSEANN
LAKEISHA,0.01,female_first,LAKEISHA,LAKEISHA,LAKEISHA
SUSANNA,0.01,female_first,SUSANNA,SUSANNA,SUSANNA
REVA,0.01,female_first,REVA,REVA,REVA
DEIDRE,0.01,female_first,DEIDRE,DEIDRE,DEIDRE
CHASITY,0.01,female_first,CHASITY,CHASITY,CHASITY
SHEREE,0.01,female_first,SHEREE,SHEREE,SHEREE
CARLY,0.01,female_first,CARLY,CARLY,CARLY
JAMES,0.01,female_first,JAMES,JAMES,JAMES
ELVIA,0.01,female_first,ELVIA,ELVIA,ELVIA
ALYCE,0.01,female_first,ALYCE,ALYCE,ALYCE
DEIRDRE,0.01,female_first,DEIRDRE,DEIRDRE,DEIRDRE
GENA,0.01,female_first,GENA,GENA,GENA
BRIANA,0.01,female_first,BRIANA,BRIANA,BRIANA
ARACELI,0.01,female_first,ARACELI,ARACELI,ARACELI
KATELYN,0.01,female_first,KATELYN,KATELYN,KATELYN
ROSANNE,0.01,female_first,ROSANNE,ROSANNE,ROSANNE
WENDI,0.01,female_first,WENDI,WENDI,WENDI
TESSA,0.01,female_first,TESSA,TESSA,TESSA
BERTA,0.01,female_first,BERTA,BERTA,BERTA
MARVA,0.01,female_first,MARVA,MARVA,MARVA
IMELDA,0.01,female_first,IMELDA,IMELDA,IMELDA
